OWNERCITYCODE,RECEIVETIME,GENDER,BDATE,RELATION,OTHERNOTFAMILYMEMBER,OCCURPLACE,OTHEROCCURPLACE,OCCURCITY,OCCURTOWN
1000300000,20210628091800,F,072,r,,B,,1000300000,1000309000
6400000000,20210628092300,F,094,G,,A,,6400000000,6400900000
1001400000,20210628092800,F,095,g,,A,,1001400000,1001401000
1001500000,20210628093100,F,090,X,,A,,1001300000,
1000300000,20210628093200,F,094,g,,A,,1000300000,1000308000
6400000000,20210628094000,F,084,d,,A,,6600000000,6600800000
1001800000,20210628094300,F,096,f,,A,,1001800000,1001802000
1001800000,20210628094300,F,092,r,,H,,1001800000,1001802000
1002100000,20210628095600,F,077,A,,A,,6700000000,6700100000
6500000000,20210628095600,F,096,o,,D,,6300000000,6300900000
1000800000,20210628100900,F,097,f,,A,,1000800000,1000802000
1001900000,20210628103700,F,093,W,,A,,6600000000,
6500000000,20210628104200,F,094,n,,H,,,
1000400000,20210628111800,F,098,F,,X,,1000800000,
1001900000,20210628113300,F,076,p,,H,,6600000000,6602400000
1001900000,20210628113300,F,084,n,,A,,6600000000,6600800000
6500000000,20210628114600,F,098,F,,A,,6500000000,6500200000
1001900000,20210628125900,F,094,g,,D,,6600000000,6602800000
1000300000,20210628130900,F,085,n,,B,,1000300000,1000308000
1000900000,20210628151900,F,096,g,,A,,1000900000,1000904000
1001900000,20210628163200,M,094,g,,A,,6600000000,6602800000
6300000000,20210628202700,M,109,G,,A,,6300000000,6300300000
6500000000,20210629083100,F,085,t,,H,,6500000000,6500300000
1000300000,20210629083800,F,082,n,,X,,,
1000300000,20210629084000,F,091,W,,Z,,1000400000,1000402000
1000300000,20210629084000,F,058,n,,A,,1000300000,1000302000
1000300000,20210629084100,F,088,W,,Z,,1000300000,1000301000
1000300000,20210629084100,F,064,r,,A,,1000300000,1000302000
6500000000,20210629084200,F,076,A,,A,,6500000000,6500600000
1000200000,20210629084900,F,061,X,,Z,,1000200000,1000207000
6400000000,20210629093500,F,107,K,,A,,6400000000,6401900000
1001600000,20210629094300,F,089,f,,A,,1001600000,1001601000
6500000000,20210629103500,M,095,W,,Z,,6500000000,6500900000
6500000000,20210629112100,F,103,F,,A,,6500000000,6500200000
1000300000,20210629125100,F,085,X,,H,,1000300000,1000309000
6400000000,20210629135900,F,071,p,,A,,6400000000,6400900000
6500000000,20210629140200,F,086,W,,A,,6500000000,6500100000
6500000000,20210629160100,F,096,g,,A,,6500000000,6501000000
6400000000,20210629161900,F,104,Z,,A,,6400000000,
6300000000,20210630003100,F,088,W,,Z,,6300000000,6300200000
1000300000,20210630082800,F,093,g,,H,,1000300000,1000302000
6500000000,20210630083100,F,085,s,,H,,6500000000,
6500000000,20210630083100,F,093,W,,A,,6300000000,6300100000
1001900000,20210630085700,F,086,e,,A,,6600000000,6600600000
1002100000,20210630091800,F,,p,,B,,6700000000,6703400000
1002100000,20210630091900,F,,d,,A,,6700000000,6703400000
6400000000,20210630092300,M,091,b,,A,,6400000000,6400900000
1001900000,20210630095700,F,093,f,,C,,6600000000,6602800000
6400000000,20210630103800,F,078,A,,A,,6400000000,6403100000
6500000000,20210630111800,M,082,m,,K,,6500000000,6502300000
6400000000,20210630134300,F,084,s,,B,,6400000000,6400200000
6400000000,20210630142000,M,097,c,,X,,6400000000,6401100000
6400000000,20210630163400,F,097,o,,A,,6400000000,6401400000
6500000000,20210630164600,M,104,F,,A,,6500000000,6500600000
6500000000,20210917084600,X,099,X,,C,,6500000000,6501700000
1000400000,20210917084700,F,096,g,,X,,,
1002100000,20210917084700,F,104,K,,X,,6700000000,6702300000
6500000000,20210917084700,F,073,X,,A,,6300000000,6300700000
1000800000,20210917092800,F,093,g,,A,,1000800000,
1000300000,20210917093300,F,088,W,,A,,1000300000,1000308000
6300000000,20210917101300,F,078,X,,Z,,6300000000,6301000000
1000500000,20210917102700,F,095,H,,A,,1000500000,
1002100000,20210917103400,F,091,e,,A,,,
1000200000,20210917110900,M,081,X,,H,,6300000000,6300500000
1002100000,20210917115200,F,096,g,,A,,6700000000,
1001900000,20210917115500,F,095,Z,,A,,6600000000,6600800000
1000200000,20210917124300,F,095,g,,A,,1000200000,
6500000000,20210917124600,F,106,F,,X,,6500000000,6501500000
6500000000,20210917133000,F,092,W,,Z,,,
1000200000,20210917141700,F,097,f,,C,,1000200000,1000202000
1001000000,20210917142100,F,090,p,,X,,,
1000300000,20210917143300,F,097,o,,F,,1000300000,
1001900000,20210917143800,M,102,V,,A,,,
1000300000,20210917152300,F,096,g,,C,,1000300000,1000305000
1000200000,20210917155200,M,097,f,,D,,1000200000,1000202000
1000500000,20210917161000,F,095,Y,,H,,1000200000,1000202000
1001500000,20210917165400,F,100,p,,A,,1001500000,1001513000
1000900000,20210917170100,F,095,F,,A,,6500000000,
6300000000,20210921084600,F,087,s,,A,,6500000000,6500200000
6300000000,20210921085200,F,089,W,,Z,,6300000000,6300400000
6300000000,20210921170300,F,080,W,,Z,,,
6300000000,20210921213500,F,089,c,,A,,1000300000,
6300000000,20210922003800,F,090,r,,B,,6300000000,6301100000
6300000000,20210922005300,F,073,X,,H,,6300000000,6300400000
1000300000,20210922070600,F,092,g,,A,,1000300000,1000301000
1000300000,20210922070700,F,083,W,,Z,,1000300000,1000302000
1000300000,20210922070700,F,091,f,,H,,1000300000,1000309000
1000300000,20210922070800,F,106,p,,A,,1000300000,1000301000
1000300000,20210922071500,F,095,g,,A,,,
1001900000,20210922080800,F,096,Z,,X,,,
1001900000,20210922081500,F,084,B,,A,,6600000000,6601500000
1001000000,20210922081500,F,096,W,,C,,1001000000,1001012000
1001900000,20210922082600,F,068,n,,A,,,
6500000000,20210922083500,F,094,f,,C,,6500000000,6501400000
6500000000,20210922083700,F,088,n,,H,,6500000000,6500500000
6400000000,20210922083800,F,094,Z,,A,,6400000000,6401200000
6500000000,20210922084100,F,095,g,,H,,1000300000,1000302000
6500000000,20210922084200,F,096,g,,A,,6500000000,6500100000
1001300000,20210922084500,F,006,f,,H,,1001300000,
1000500000,20210922084900,F,094,p,,A,,1000500000,1000505000
1000400000,20210922085200,F,098,g,,Z,,1000400000,1000404000
6400000000,20210922085500,F,096,W,,H,,6400000000,6400900000
1002100000,20210922085800,F,082,o,,D,,,
1001300000,20210922090200,F,052,t,,B,,1001300000,1001301000
1000800000,20210922091400,F,094,g,,A,,1000800000,1000804000
6500000000,20210922092100,F,097,W,,A,,6500000000,6501200000
1000500000,20210922092400,F,091,W,,X,,6600000000,
1002100000,20210922092400,M,095,g,,A,,,
1000700000,20210922093300,F,082,r,,A,,,
1000700000,20210922093300,F,082,A,,A,,1000700000,1000701000
1000900000,20210922093500,F,075,n,,A,,1000900000,1000913000
6400000000,20210922094200,F,075,n,,H,,6600000000,
1001900000,20210922094500,F,087,q,,A,,6600000000,6600800000
1001700000,20210922094700,F,088,X,,Z,,1001700000,1001705000
6500000000,20210922094800,F,093,F,,X,,6500000000,6501700000
6400000000,20210922095000,M,079,n,,A,,6400000000,6400700000
6500000000,20210922095400,F,085,n,,A,,6500000000,6500200000
1001900000,20210922095800,F,079,f,,A,,6600000000,6602300000
1000200000,20210922100400,F,105,H,,X,,1000200000,1000210000
6400000000,20210922100400,F,098,Y,,A,,6400000000,6402300000
6500000000,20210922100500,F,090,X,,H,,6300000000,6300400000
6500000000,20210922100500,F,044,X,,C,,6500000000,6500300000
6500000000,20210922100700,F,086,r,,Z,,6500000000,6500800000
1001900000,20210922103700,F,092,W,,A,,6600000000,6602400000
1001900000,20210922105500,F,101,Z,,A,,6600000000,6600700000
1000500000,20210922105600,M,096,f,,A,,,
1002100000,20210922113700,F,097,W,,A,,6700000000,6701900000
6500000000,20210922120700,F,075,X,,Z,,1000900000,1000902000
1002100000,20210922121100,F,051,q,,C,,6700000000,6702700000
1002100000,20210922121100,F,072,s,,A,,6700000000,6702900000
1001900000,20210922124400,F,080,s,,H,,6600000000,6600500000
1000500000,20210922131000,F,097,K,,X,,1000500000,1000506000
1001800000,20210922131300,F,105,o,,D,,1001800000,
1001800000,20210922131300,F,090,n,,A,,1000300000,1000301000
1001900000,20210922132700,F,092,n,,C,,6600000000,6601700000
6500000000,20210922133800,F,100,f,,A,,6500000000,6502100000
6500000000,20210922144000,F,095,g,,A,,,
6300000000,20210922150600,F,091,e,,A,,6300000000,6300500000
6400000000,20210922151800,F,095,g,,A,,,
6500000000,20210922152700,F,085,Y,,Z,,6500000000,6500600000
1000400000,20210922154200,F,095,g,,X,,,
1001900000,20210922154200,F,093,g,,A,,6600000000,
1000700000,20210922155000,F,080,X,,H,,1000700000,1000710000
1000900000,20210922160400,F,094,g,,A,,1000900000,1000903000
1001500000,20210922160500,F,052,X,,A,,1001500000,1001501000
1001700000,20210922161700,F,097,f,,C,,1001700000,1001702000
1001500000,20210922173400,F,097,g,,X,,1001500000,1001511000
1000800000,20210922174900,F,096,g,,A,,1000800000,1000811000
1001900000,20210922190300,F,071,s,,H,,6300000000,6301100000
6300000000,20210923023800,F,105,Z,,X,,6300000000,6300800000
6300000000,20210923041800,F,098,X,,C,,6300000000,6300700000
1001000000,20210923080000,F,094,9,,A,,1001000000,1001018000
1000300000,20210923080900,M,094,g,,A,,1000300000,1000301000
1000300000,20210923081300,F,084,n,,A,,6500000000,6501100000
1000300000,20210923081800,F,097,g,,C,,1000300000,
6500000000,20210923083600,F,089,W,,H,,6500000000,6500300000
1001400000,20210923083600,M,097,o,,C,,1001400000,1001406000
6500000000,20210923084000,F,089,W,,H,,6500000000,6500500000
6500000000,20210923084200,F,085,n,,A,,6500000000,6500500000
6400000000,20210923085200,F,095,g,,A,,6400000000,6401900000
1001000000,20210923085200,F,035,q,,A,,1001000000,1001003000
6500000000,20210923090200,M,095,g,,A,,6500000000,6500100000
6500000000,20210923090200,F,088,n,,A,,6500000000,6500100000
1001500000,20210923092700,F,097,c,,A,,1001500000,1001509000
1000300000,20210923095700,F,094,g,,A,,1000300000,1000305000
1000300000,20210923100200,F,099,F,,A,,1000300000,1000304000
1001400000,20210923100500,F,097,o,,C,,1001400000,1001406000
1001900000,20210923104900,F,096,W,,H,,6600000000,6600500000
1001800000,20210923110100,M,095,g,,C,,1001800000,1001801000
1002100000,20210923114700,F,095,f,,A,,,
6300000000,20210923122900,F,096,g,,A,,6500000000,6500700000
6500000000,20210923133300,F,099,c,,A,,6500000000,6501000000
6400000000,20210923135500,M,096,g,,A,,6400000000,6401900000
1001900000,20210923140500,F,094,g,,D,,6600000000,6602600000
1000300000,20210923141700,F,077,r,,B,,1000300000,1000301000
1000900000,20210923142000,F,095,F,,A,,1000900000,1000903000
1001700000,20210923144500,M,095,f,,Z,,1001700000,1001702000
1001700000,20210923144500,F,094,g,,X,,,
1001900000,20210923150400,M,067,n,,A,,6600000000,6602800000
1002100000,20210923152800,F,091,Y,,A,,6400000000,6401200000
1002000000,20210923153000,F,093,t,,A,,1002000000,1002002000
6300000000,20210923161600,F,091,n,,Z,,6500000000,6500200000
1001900000,20210923162100,M,095,f,,A,,6600000000,6600800000
1000900000,20210923165700,F,095,g,,A,,,
1001600000,20210923170800,F,095,n,,A,,1001600000,1001601000
1000200000,20210924082000,F,094,q,,A,,1000200000,1000201000
1000300000,20210924083900,F,098,9,,X,,1000300000,1000307000
6500000000,20210924085100,F,087,W,,Z,,6500000000,6500100000
6500000000,20210924085700,F,072,r,,H,,1001500000,
1001900000,20210924090400,F,089,n,,Z,,6600000000,6600800000
1001700000,20210924092500,F,104,F,,A,,1001700000,1001703000
1002000000,20210924093000,F,090,g,,A,,6400000000,6400500000
6500000000,20210924094700,F,097,g,,Z,,6500000000,6501100000
1001500000,20210924100300,F,051,X,,Z,,1001500000,1001501000
1000400000,20210924100900,F,103,p,,A,,1000400000,1000401000
1000900000,20210924101900,F,065,n,,Z,,1000900000,1000909000
6500000000,20210924102100,F,091,d,,A,,6700000000,
6500000000,20210924102100,F,079,n,,A,,6500000000,6500600000
1000700000,20210924104700,M,095,g,,D,,6600000000,6602600000
6500000000,20210924110600,F,077,W,,H,,,
6300000000,20210924115600,F,107,F,,X,,6300000000,6301100000
6400000000,20210924120000,F,095,g,,A,,6400000000,6400300000
1000300000,20210924133500,F,093,G,,A,,1000300000,1000302000
1000300000,20210924141500,F,096,g,,A,,1000300000,1000301000
1000300000,20210924143300,F,094,g,,A,,,
1000200000,20210924143900,F,099,Q,,A,,1000500000,1000505000
1001900000,20210924144700,F,097,f,,A,,6600000000,6601500000
6300000000,20210924151200,M,088,c,,A,,,
6500000000,20210924151300,F,092,d,,Z,,6500000000,6501700000
1000900000,20210924155300,F,100,K,,A,,1000900000,1000917000
6400000000,20210924155700,F,083,s,,J,,6400000000,6401200000
6400000000,20210924160300,F,072,q,,A,,6400000000,6401300000
1002100000,20210924161400,F,096,f,,A,,,
1002100000,20210924161500,F,082,f,,A,,,
6300000000,20210924163300,F,080,n,,A,,6500000000,6500600000
1001800000,20210924171000,F,088,f,,A,,,
6500000000,20210924172400,F,085,t,,C,,6600000000,6600200000
1000800000,20210924173900,F,095,g,,A,,1000800000,1000802000
6300000000,20210925065400,F,096,W,,A,,6500000000,6500500000
6300000000,20210925155500,F,100,F,,X,,,
6300000000,20210926181300,F,075,j,,H,,6300000000,6300900000
6300000000,20210926202800,F,068,n,,A,,6500000000,6500700000
6300000000,20210927012900,F,094,f,,C,,6300000000,6300500000
1000300000,20210927073300,F,077,r,,B,,1000300000,1000310000
1000300000,20210927073400,F,106,X,,D,,1000300000,1000307000
1000300000,20210927073500,F,095,f,,H,,1000300000,1000302000
1000300000,20210927073500,F,098,n,,A,,1000300000,1000309000
1000300000,20210927073500,F,087,f,,A,,6600000000,6600600000
1002000000,20210927082300,F,091,W,,Z,,1002000000,1002001000
1000500000,20210927083200,F,081,X,,J,,1000500000,1000505000
1001900000,20210927083600,F,060,X,,C,,6600000000,6600200000
6300000000,20211031213200,F,094,f,,A,,6300000000,6300700000
6300000000,20210701004400,F,061,q,,A,,6300000000,6300900000
1001000000,20210701081000,F,096,g,,A,,1001000000,1001002000
6500000000,20210701083200,F,074,W,,A,,6500000000,6500100000
1000300000,20210701085000,F,068,W,,A,,1000300000,1000302000
1000300000,20210701085000,F,093,W,,A,,1000300000,1000305000
6400000000,20210701085600,F,073,n,,H,,6400000000,6401700000
1000200000,20210701091800,F,063,X,,Z,,1000200000,1000207000
1000400000,20210701092100,F,095,g,,A,,1000400000,1000402000
1000400000,20210701102300,M,095,g,,A,,1000400000,1000402000
6500000000,20210701110900,F,104,c,,X,,6500000000,6502600000
6500000000,20210701114400,F,091,b,,A,,,
6500000000,20210701114900,M,097,Y,,K,,6500000000,6500400000
1001900000,20210701132600,F,097,W,,B,,6600000000,6601000000
1001800000,20210701153400,F,088,W,,H,,6300000000,6300500000
6500000000,20210701154000,F,102,G,,X,,6500000000,
6500000000,20210701165500,F,078,W,,Z,,6300000000,6301200000
1002100000,20210702084500,M,094,m,,K,,6700000000,6702600000
1002100000,20210702084800,M,099,m,,K,,6700000000,6702600000
1000300000,20210702084900,F,069,n,,H,,1000300000,1000301000
1002100000,20210702085200,M,101,m,,K,,6700000000,6702600000
1001900000,20210702090300,F,088,Y,,A,,,
1000800000,20210702092600,F,081,B,,A,,1000700000,1000701000
1001800000,20210702092900,F,097,X,,Z,,1001800000,1001802000
1001700000,20210702100500,F,093,n,,A,,,
1000400000,20210702101000,F,086,n,,A,,1000300000,1000302000
6500000000,20210702102000,F,094,g,,A,,,
1001300000,20210702102900,F,094,r,,B,,,
1002100000,20210702112000,M,096,S,,A,,6700000000,6703500000
6400000000,20210702134100,F,095,g,,A,,6400000000,6402400000
1000900000,20210702134900,F,102,F,,A,,1000900000,1000902000
1001000000,20210702145400,F,088,W,,Z,,1001000000,1001002000
6400000000,20210702151400,F,091,f,,A,,6400000000,6401300000
6500000000,20210702153700,M,094,n,,A,,,
6500000000,20210702164800,F,086,f,,H,,,
1000200000,20210702164800,F,096,n,,A,,1000200000,1000203000
6400000000,20210702171500,F,095,W,,A,,6400000000,6401100000
6300000000,20210704154400,F,090,d,,A,,6300000000,6300200000
1000300000,20210705080700,F,095,g,,A,,,
1000300000,20210705080700,F,073,Y,,X,,,
1000300000,20210705080800,F,093,f,,H,,,
1000300000,20210705080800,F,081,f,,A,,1000300000,1000301000
1000300000,20210705080800,F,094,W,,A,,1000300000,1000302000
1001000000,20210705081000,F,096,F,,X,,1001000000,
6500000000,20210705083000,F,097,K,,A,,6500000000,6500500000
6400000000,20210705083700,F,094,W,,H,,6400000000,6400500000
1002000000,20210705083900,F,105,Z,,A,,6700000000,6703500000
6500000000,20210705084300,F,093,n,,A,,1001800000,1001802000
1000500000,20210705084400,F,070,t,,A,,1000500000,1000506000
6500000000,20210705084700,F,095,f,,A,,1001700000,1001702000
6400000000,20210705085300,F,057,X,,C,,,
1001400000,20210705085400,F,079,n,,A,,1001400000,1001401000
6500000000,20210705090000,F,082,n,,H,,6500000000,6501000000
6500000000,20210705090500,F,063,Y,,A,,6500000000,6500300000
6500000000,20210705090900,F,087,g,,A,,6500000000,6500700000
1001700000,20210705092200,F,094,f,,C,,,
1001700000,20210705092200,M,098,W,,Z,,1001700000,1001702000
1001900000,20210705095300,F,,b,,X,,6400000000,
6300000000,20210705095500,F,077,f,,H,,6300000000,6300900000
1002100000,20210705101100,F,092,f,,C,,6700000000,6702800000
1002100000,20210705101200,F,070,p,,A,,6700000000,6703300000
1001800000,20210705133600,F,093,f,,A,,1001800000,
1002100000,20210705145400,F,094,F,,A,,6700000000,6702900000
1000800000,20210705152100,M,094,g,,A,,1000800000,1000803000
1001900000,20210705152600,F,090,p,,Z,,1000700000,1000701000
6500000000,20210705155100,F,081,W,,A,,6500000000,6501100000
6500000000,20210705170000,F,096,d,,A,,,
6300000000,20210706010200,M,106,Y,,A,,6300000000,6301000000
6300000000,20210706010200,M,106,Y,,A,,6300000000,6301000000
1000300000,20210706080000,F,094,g,,A,,1000300000,1000301000
1000800000,20210706080200,F,083,W,,A,,1000800000,1000804000
6400000000,20210706083200,F,092,p,,A,,6400000000,6401200000
6500000000,20210706083700,M,095,o,,D,,,
1002100000,20210706091500,M,086,X,,A,,6700000000,6703400000
1001900000,20210706091700,F,066,g,,Z,,6600000000,6600300000
1001900000,20210706091700,F,106,9,,X,,6600000000,6602800000
6400000000,20210706093700,M,093,o,,D,,6400000000,6400500000
6300000000,20210706103500,M,103,F,,X,,6300000000,6300500000
1000400000,20210706105100,F,104,q,,C,,1000400000,1000405000
6400000000,20210706111900,F,094,g,,A,,6400000000,6400500000
6300000000,20210706114200,F,089,r,,H,,6500000000,6500100000
1001900000,20210706115400,F,063,A,,A,,1000800000,1000812000
6500000000,20210706121400,M,087,f,,Z,,6300000000,6300700000
1000400000,20210706125400,F,095,Z,,A,,1000400000,1000406000
1000400000,20210706125400,F,094,g,,A,,1000400000,1000402000
1001800000,20210706125600,F,088,Y,,Z,,1000400000,1000402000
1000300000,20210706143300,F,094,g,,A,,1001700000,
1001700000,20210706151100,F,097,W,,Z,,1001700000,
6500000000,20210706153200,F,089,T,,X,,,
6500000000,20210706173100,F,103,Z,,A,,6500000000,6501400000
1000300000,20210707074700,F,096,g,,A,,,
1000300000,20210707074700,F,070,W,,A,,1000300000,1000310000
1001000000,20210707080500,F,089,f,,H,,1001000000,
1000500000,20210707083200,F,093,W,,Z,,,
1002100000,20210707085900,F,094,f,,A,,1000300000,
1000400000,20210707090700,F,077,s,,X,,,
1001500000,20210707100000,F,095,Z,,X,,1001500000,1001506000
6500000000,20210707104600,F,093,r,,H,,6500000000,6501600000
1002100000,20210707104800,M,081,S,,D,,1000400000,1000403000
1001800000,20210707110200,F,094,n,,A,,1000300000,1000308000
1002100000,20210707111200,F,094,g,,A,,,
1001600000,20210707112200,M,094,n,,A,,1001600000,1001601000
1000800000,20210707115300,F,094,g,,A,,1000800000,1000803000
1000400000,20210707130900,F,096,g,,A,,1000400000,1000405000
1001900000,20210707131300,F,070,B,,A,,6600000000,6601200000
1000300000,20210707131300,F,093,g,,A,,,
1000700000,20210707131600,F,095,g,,A,,,
1001900000,20210707131900,F,094,g,,A,,,
1001300000,20210707140000,F,096,c,,A,,1001300000,1001317000
1000300000,20210707140800,M,093,n,,A,,1000300000,1000308000
1000900000,20210707144400,F,091,W,,H,,1000900000,1000901000
1001300000,20210707145700,F,095,f,,A,,1001300000,1001310000
6300000000,20210707223900,F,074,W,,C,,6300000000,
1000300000,20210708073800,M,094,g,,A,,1000300000,1000304000
1000800000,20210708120200,M,095,f,,H,,,
1001900000,20210708130300,F,069,Y,,A,,,
1000400000,20210708130500,F,089,S,,D,,1001800000,1001801000
1000900000,20210708134900,F,093,K,,A,,1000900000,1000910000
1001800000,20210708140600,M,084,o,,H,,1001300000,1001304000
1001400000,20210708151300,F,093,n,,A,,1000700000,1000702000
1001800000,20210708154100,F,092,S,,A,,1000500000,1000504000
1000700000,20210709080500,F,094,g,,A,,1000700000,1000706000
1000300000,20210709081200,M,095,g,,A,,1000300000,1000307000
1000500000,20210709084000,F,094,g,,A,,1000500000,
6500000000,20210709091700,F,094,n,,A,,,
1000400000,20210709101200,F,096,g,,A,,1000400000,1000402000
1000700000,20210709101700,M,095,g,,A,,1000700000,1000704000
6400000000,20210709105600,F,073,f,,H,,6400000000,6400600000
1001900000,20210709111000,F,105,c,,A,,6600000000,6600200000
6500000000,20210709111800,F,084,W,,H,,6300000000,
6500000000,20210709113900,F,095,g,,A,,6500000000,6502900000
1000300000,20210709130300,F,092,g,,A,,1000300000,
1000300000,20210709130300,M,098,n,,Z,,1000300000,1000307000
1002000000,20210709133100,F,060,X,,A,,1002000000,
1000700000,20210709143400,F,094,Y,,A,,1000300000,1000301000
6300000000,20210711092800,M,086,Y,,A,,6300000000,6300300000
6300000000,20210711172300,F,099,W,,H,,,
1000300000,20210712080400,F,081,X,,H,,1000300000,1000302000
1001000000,20210712080600,F,041,q,,A,,1001000000,1001010000
1001900000,20210712082300,F,096,c,,X,,6600000000,
1000700000,20210712082700,F,096,g,,A,,1000700000,1000701000
6500000000,20210712083800,F,079,r,,B,,6300000000,6300300000
1002100000,20210712084300,F,105,Z,,A,,6700000000,6703300000
1002100000,20210712084400,F,085,n,,H,,6700000000,6702700000
6400000000,20210712085900,F,062,W,,H,,6400000000,6400500000
6400000000,20210712090600,F,096,W,,A,,6400000000,6400800000
6500000000,20210712090800,F,082,X,,H,,6500000000,6500200000
1000500000,20210712090900,M,094,f,,A,,1000500000,1000506000
1001900000,20210712092400,F,109,9,,A,,6600000000,6602700000
6400000000,20210712093300,F,094,Z,,A,,6400000000,6401200000
6500000000,20210712093400,F,105,F,,X,,6500000000,6500700000
6500000000,20210712095200,F,079,p,,A,,,
1000700000,20210712095300,F,064,A,,A,,1000700000,1000720000
6400000000,20210712095800,M,094,o,,D,,6400000000,6402000000
6400000000,20210712101000,F,087,s,,H,,1001400000,1001401000
1001900000,20210712103100,F,095,g,,A,,6600000000,6600300000
6400000000,20210712105700,F,096,f,,H,,6400000000,6401700000
1001900000,20210712110600,F,088,t,,A,,6600000000,6601300000
1001900000,20210712110600,F,061,Y,,Z,,6600000000,6600500000
1001800000,20210712130200,F,093,Z,,A,,1001800000,1001801000
1000700000,20210712131400,F,089,g,,A,,1000700000,1000710000
6500000000,20210712134400,F,093,W,,A,,6500000000,6500500000
1001400000,20210712144000,F,048,p,,A,,1001400000,1001405000
6500000000,20210712155100,F,071,e,,A,,6300000000,6300700000
1000700000,20210712161700,F,095,W,,A,,,
6300000000,20210713063400,F,095,g,,A,,,
1000700000,20210713081900,F,094,g,,A,,1000700000,1000708000
1000700000,20210713082000,M,096,g,,A,,1000700000,1000710000
1000300000,20210713083500,F,095,g,,A,,1000300000,1000302000
1002000000,20210713092900,F,055,d,,A,,1002000000,1002001000
1002100000,20210713094400,F,069,B,,A,,6700000000,6703500000
1002100000,20210713094800,F,065,B,,A,,6700000000,6701300000
1001800000,20210713133900,F,078,n,,Z,,1001800000,1001801000
6300000000,20210713145100,F,096,o,,C,,6300000000,6300300000
1000700000,20210713150700,F,097,n,,A,,1000700000,1000710000
6400000000,20210713161100,F,103,F,,A,,,
1000900000,20210713162500,F,092,o,,A,,6300000000,
1001800000,20210713163100,F,098,g,,A,,1001800000,1001802000
6300000000,20211101025400,F,086,r,,B,,6300000000,6301000000
1000300000,20211101074300,M,099,c,,X,,1000300000,1000305000
1000300000,20211101074400,F,082,n,,A,,1000300000,1000302000
1000300000,20211101074900,F,093,g,,A,,1000300000,
1000300000,20211101074900,M,092,g,,A,,1000300000,1000304000
1000300000,20211101075000,F,100,X,,C,,,
1001000000,20211101081300,F,070,r,,A,,1001000000,1001005000
1001800000,20211101082300,F,095,g,,A,,1001800000,1001802000
1001300000,20211101083100,F,109,p,,A,,1001300000,1001305000
6500000000,20211101084600,F,070,X,,Z,,,
6500000000,20211101084600,F,095,g,,A,,1000300000,
1001900000,20211101084700,F,094,W,,A,,6500000000,6501600000
6500000000,20211101090100,F,080,W,,H,,6500000000,6500200000
6400000000,20211101092300,F,091,o,,A,,,
1001300000,20211101093500,F,074,p,,A,,1001300000,1001314000
6400000000,20211101093500,F,095,W,,H,,6400000000,6400200000
6400000000,20211101095500,F,079,X,,H,,6400000000,6401200000
6300000000,20211101095600,F,086,Y,,K,,6300000000,6300800000
1000700000,20211101101600,F,101,o,,D,,1000800000,1000803000
1001900000,20211101102100,F,070,A,,H,,6600000000,6601600000
1002100000,20211101102700,F,094,F,,A,,1002000000,1002001000
1000700000,20211101103000,F,094,f,,A,,,
1001500000,20211101104000,F,080,q,,Z,,,
6400000000,20211101105500,F,080,n,,A,,6400000000,6400500000
6400000000,20211101110300,F,073,X,,H,,1001300000,1001301000
1001600000,20211101113200,F,083,t,,B,,1001600000,1001601000
1002000000,20211101113800,M,096,S,,D,,1002000000,1002001000
1001900000,20211101114700,F,097,p,,A,,6600000000,6602300000
1001400000,20211101115400,F,105,q,,A,,1001400000,1001404000
6400000000,20211101133900,F,088,W,,H,,,
1000800000,20211101140100,F,101,W,,A,,1000800000,1000812000
1001900000,20211101141000,M,094,f,,D,,6600000000,6601500000
6400000000,20211101141000,F,088,t,,B,,6400000000,6401900000
1001500000,20211101141800,F,095,g,,A,,1001500000,1001503000
1001900000,20211101145900,F,094,o,,D,,6600000000,6601000000
6500000000,20211101151300,F,093,f,,A,,6500000000,
1001800000,20211101152500,M,093,f,,A,,6300000000,6300300000
6500000000,20211101155400,F,103,H,,X,,6300000000,6301000000
1001900000,20211101155700,F,095,g,,A,,6600000000,6600800000
1000500000,20211101161900,F,092,t,,B,,1000500000,1000502000
1001900000,20211101165000,F,095,g,,A,,,
1001800000,20211101165700,F,066,W,,A,,1000400000,1000403000
6500000000,20211101171400,F,096,g,,A,,,
6500000000,20211101173100,F,095,f,,C,,6500000000,6500900000
1000500000,20211102084800,F,079,t,,H,,,
6500000000,20211102085500,F,092,b,,A,,,
1002100000,20211102090000,F,089,W,,A,,6400000000,6401800000
1002100000,20211102090900,F,099,q,,H,,6700000000,6703200000
1000300000,20211102092500,F,099,g,,H,,1000300000,1000304000
6400000000,20211102093700,M,104,q,,A,,1001300000,1001317000
0902000000,20211102101500,F,091,Y,,A,,0902000000,0902004000
1001700000,20211102102900,F,097,g,,A,,1001700000,1001701000
6500000000,20211102103100,F,096,o,,D,,6500000000,6500400000
1001000000,20211102135500,F,093,c,,X,,1001000000,1001002000
1000700000,20211102141900,F,099,Z,,A,,1000700000,1000718000
1001900000,20211102151000,F,071,f,,A,,6600000000,6600800000
1001900000,20211102151200,M,094,f,,A,,6600000000,6600200000
6300000000,20211102151700,F,105,Z,,A,,6300000000,6301000000
6400000000,20211102153200,F,094,Z,,A,,6400000000,6403000000
